Calculation1,School,City,County,Count,All,African American,American Indian,Hispanic/ Latino,Asian,White,Domestic unknown,Inter- national
PORTERVILLE COLLEGE4608,PORTERVILLE COLLEGE,Porterville,Tulare,Adm,4,,,3,,,,
PORTERVILLE COLLEGE4608,PORTERVILLE COLLEGE,Porterville,Tulare,Enr,,,,,,,,
REEDLEY COLLEGE4655,REEDLEY COLLEGE,Reedley,Fresno,App,38,2,3,12,8,13,,
REEDLEY COLLEGE4655,REEDLEY COLLEGE,Reedley,Fresno,Adm,21,,,5,5,9,,
REEDLEY COLLEGE4655,REEDLEY COLLEGE,Reedley,Fresno,Enr,9,,,,4,,,
RIO HONDO COLLEGE4663,RIO HONDO COLLEGE,Whittier,Los Angeles,App,64,2,,32,27,1,1,1
RIO HONDO COLLEGE4663,RIO HONDO COLLEGE,Whittier,Los Angeles,Adm,31,,,15,15,,,
RIO HONDO COLLEGE4663,RIO HONDO COLLEGE,Whittier,Los Angeles,Enr,13,,,5,7,,,
RIVERSIDE CITY COLLEGE4658,RIVERSIDE CITY COLLEGE,Riverside,Riverside,App,174,13,2,54,38,22,2,43
RIVERSIDE CITY COLLEGE4658,RIVERSIDE CITY COLLEGE,Riverside,Riverside,Adm,65,,,11,20,9,,21
RIVERSIDE CITY COLLEGE4658,RIVERSIDE CITY COLLEGE,Riverside,Riverside,Enr,16,,,,4,,,8
SACRAMENTO CITY COLLEGE4670,SACRAMENTO CITY COLLEGE,Sacramento,Sacramento,App,99,7,1,26,36,21,,6
SACRAMENTO CITY COLLEGE4670,SACRAMENTO CITY COLLEGE,Sacramento,Sacramento,Adm,35,,,9,13,9,,
SACRAMENTO CITY COLLEGE4670,SACRAMENTO CITY COLLEGE,Sacramento,Sacramento,Enr,8,,,,4,,,
SADDLEBACK COLLEGE4747,SADDLEBACK COLLEGE,Mission Viejo,Orange,App,266,9,2,57,32,149,,10
SADDLEBACK COLLEGE4747,SADDLEBACK COLLEGE,Mission Viejo,Orange,Adm,154,4,,29,22,89,,3
SADDLEBACK COLLEGE4747,SADDLEBACK COLLEGE,Mission Viejo,Orange,Enr,40,,,9,8,20,,
SAN BERNARDINO VALLEY COLLEGE4679,SAN BERNARDINO VALLEY COLLEGE,San Bernardino,San Bernardino,App,33,5,,19,4,2,,2
SAN BERNARDINO VALLEY COLLEGE4679,SAN BERNARDINO VALLEY COLLEGE,San Bernardino,San Bernardino,Adm,12,,,5,,,,
SAN BERNARDINO VALLEY COLLEGE4679,SAN BERNARDINO VALLEY COLLEGE,San Bernardino,San Bernardino,Enr,,,,,,,,
SAN DIEGO CITY COLLEGE4681,SAN DIEGO CITY COLLEGE,San Diego,San Diego,App,131,11,4,58,20,35,,1
SAN DIEGO CITY COLLEGE4681,SAN DIEGO CITY COLLEGE,San Diego,San Diego,Adm,74,7,,31,13,20,,
SAN DIEGO CITY COLLEGE4681,SAN DIEGO CITY COLLEGE,San Diego,San Diego,Enr,49,4,,19,9,15,,
SAN DIEGO MESA COLLEGE4735,SAN DIEGO MESA COLLEGE,San Diego,San Diego,App,419,29,3,87,114,138,,25
SAN DIEGO MESA COLLEGE4735,SAN DIEGO MESA COLLEGE,San Diego,San Diego,Adm,237,15,,43,76,71,,18
SAN DIEGO MESA COLLEGE4735,SAN DIEGO MESA COLLEGE,San Diego,San Diego,Enr,151,8,,27,53,45,,8
SAN DIEGO MIRAMAR COLLEGE4728,SAN DIEGO MIRAMAR COLLEGE,San Diego,San Diego,App,168,7,1,23,74,58,3,2
SAN DIEGO MIRAMAR COLLEGE4728,SAN DIEGO MIRAMAR COLLEGE,San Diego,San Diego,Adm,104,3,,15,45,38,,
SAN DIEGO MIRAMAR COLLEGE4728,SAN DIEGO MIRAMAR COLLEGE,San Diego,San Diego,Enr,71,,,9,33,27,,
SAN JOAQUIN DELTA COLLEGE4706,SAN JOAQUIN DELTA COLLEGE,Stockton,San Joaquin,App,43,4,,15,14,6,2,2
SAN JOAQUIN DELTA COLLEGE4706,SAN JOAQUIN DELTA COLLEGE,Stockton,San Joaquin,Adm,22,,,5,10,5,,
SAN JOAQUIN DELTA COLLEGE4706,SAN JOAQUIN DELTA COLLEGE,Stockton,San Joaquin,Enr,3,,,,,,,
SAN JOSE CITY COLLEGE4686,SAN JOSE CITY COLLEGE,San Jose,Santa Clara,App,33,2,,7,18,5,,
SAN JOSE CITY COLLEGE4686,SAN JOSE CITY COLLEGE,San Jose,Santa Clara,Adm,19,,,,12,3,,
SAN JOSE CITY COLLEGE4686,SAN JOSE CITY COLLEGE,San Jose,Santa Clara,Enr,6,,,,4,,,
SANTA ANA COLLEGE4689,SANTA ANA COLLEGE,Santa Ana,Orange,App,58,,,31,15,6,,5
SANTA ANA COLLEGE4689,SANTA ANA COLLEGE,Santa Ana,Orange,Adm,24,,,12,7,3,,
SANTA ANA COLLEGE4689,SANTA ANA COLLEGE,Santa Ana,Orange,Enr,3,,,,,,,
SANTA BARBARA CITY COLLEGE4690,SANTA BARBARA CITY COLLEGE,Santa Barbara,Santa Barbara,App,414,12,3,84,31,171,,103
SANTA BARBARA CITY COLLEGE4690,SANTA BARBARA CITY COLLEGE,Santa Barbara,Santa Barbara,Adm,175,6,,27,14,80,,41
SANTA BARBARA CITY COLLEGE4690,SANTA BARBARA CITY COLLEGE,Santa Barbara,Santa Barbara,Enr,41,,,3,,20,,14
SANTA MONICA COLLEGE4691,SANTA MONICA COLLEGE,Santa Monica,Los Angeles,App,1245,47,4,134,249,332,,449
SANTA MONICA COLLEGE4691,SANTA MONICA COLLEGE,Santa Monica,Los Angeles,Adm,640,11,,45,132,214,,218
SANTA MONICA COLLEGE4691,SANTA MONICA COLLEGE,Santa Monica,Los Angeles,Enr,137,,,9,41,26,,60
SANTA ROSA JUNIOR COLLEGE4692,SANTA ROSA JUNIOR COLLEGE,Santa Rosa,Sonoma,App,122,4,1,20,23,68,,4
SANTA ROSA JUNIOR COLLEGE4692,SANTA ROSA JUNIOR COLLEGE,Santa Rosa,Sonoma,Adm,60,3,,9,11,36,,
SANTA ROSA JUNIOR COLLEGE4692,SANTA ROSA JUNIOR COLLEGE,Santa Rosa,Sonoma,Enr,17,,,5,3,8,,
SANTIAGO CANYON COLLEGE2830,SANTIAGO CANYON COLLEGE,Orange,Orange,App,92,4,1,24,29,32,1,1
SANTIAGO CANYON COLLEGE2830,SANTIAGO CANYON COLLEGE,Orange,Orange,Adm,53,,,12,22,17,,
SANTIAGO CANYON COLLEGE2830,SANTIAGO CANYON COLLEGE,Orange,Orange,Enr,10,,,,5,3,,
SIERRA COLLEGE4697,SIERRA COLLEGE,Rocklin,Placer,App,85,1,2,7,20,45,,9
SIERRA COLLEGE4697,SIERRA COLLEGE,Rocklin,Placer,Adm,52,,,5,15,25,,6
SIERRA COLLEGE4697,SIERRA COLLEGE,Rocklin,Placer,Enr,10,,,,,6,,
SKYLINE COLLEGE4746,SKYLINE COLLEGE,San Bruno,San Mateo,App,90,3,,9,58,12,,7
SKYLINE COLLEGE4746,SKYLINE COLLEGE,San Bruno,San Mateo,Adm,49,,,4,30,12,,
SKYLINE COLLEGE4746,SKYLINE COLLEGE,San Bruno,San Mateo,Enr,12,,,3,7,,,
SOLANO COMMUNITY COLLEGE4930,SOLANO COMMUNITY COLLEGE,Fairfield,Solano,App,28,6,1,6,5,8,,
SOLANO COMMUNITY COLLEGE4930,SOLANO COMMUNITY COLLEGE,Fairfield,Solano,Adm,10,,,3,,4,,
SOLANO COMMUNITY COLLEGE4930,SOLANO COMMUNITY COLLEGE,Fairfield,Solano,Enr,4,,,,,,,
SOUTHWESTERN COLLEGE4726,SOUTHWESTERN COLLEGE,Chula Vista,San Diego,App,176,4,,115,23,25,,3
SOUTHWESTERN COLLEGE4726,SOUTHWESTERN COLLEGE,Chula Vista,San Diego,Adm,88,,,58,14,13,,
SOUTHWESTERN COLLEGE4726,SOUTHWESTERN COLLEGE,Chula Vista,San Diego,Enr,64,,,41,12,9,,
VENTURA COLLEGE4931,VENTURA COLLEGE,Ventura,Ventura,App,99,2,3,45,11,29,6,3
VENTURA COLLEGE4931,VENTURA COLLEGE,Ventura,Ventura,Adm,55,,3,23,4,19,,
VENTURA COLLEGE4931,VENTURA COLLEGE,Ventura,Ventura,Enr,12,,,6,,3,,
VICTOR VALLEY COLLEGE4932,VICTOR VALLEY COLLEGE,Victorville,San Bernardino,App,32,1,,18,2,8,2,1
VICTOR VALLEY COLLEGE4932,VICTOR VALLEY COLLEGE,Victorville,San Bernardino,Adm,15,,,7,,4,,
VICTOR VALLEY COLLEGE4932,VICTOR VALLEY COLLEGE,Victorville,San Bernardino,Enr,4,,,,,,,
WEST LOS ANGELES COLLEGE4964,WEST LOS ANGELES COLLEGE,Culver City,Los Angeles,App,41,7,,9,5,12,,7
WEST LOS ANGELES COLLEGE4964,WEST LOS ANGELES COLLEGE,Culver City,Los Angeles,Adm,14,,,5,3,4,,
WEST LOS ANGELES COLLEGE4964,WEST LOS ANGELES COLLEGE,Culver City,Los Angeles,Enr,4,,,,,,,
WEST VALLEY COLLEGE4958,WEST VALLEY COLLEGE,Saratoga,Santa Clara,App,100,4,,9,34,45,3,5
WEST VALLEY COLLEGE4958,WEST VALLEY COLLEGE,Saratoga,Santa Clara,Adm,66,,,6,23,30,,3
WEST VALLEY COLLEGE4958,WEST VALLEY COLLEGE,Saratoga,Santa Clara,Enr,14,,,3,4,5,,
WOODLAND COMMUNITY COLLEGE5762,WOODLAND COMMUNITY COLLEGE,Woodland,Yolo,App,7,,,3,,3,1,
WOODLAND COMMUNITY COLLEGE5762,WOODLAND COMMUNITY COLLEGE,Woodland,Yolo,Adm,3,,,,,,,
WOODLAND COMMUNITY COLLEGE5762,WOODLAND COMMUNITY COLLEGE,Woodland,Yolo,Enr,,,,,,,,
YUBA COLLEGE4994,YUBA COLLEGE,Marysville,Yuba,App,10,1,,1,3,2,,
YUBA COLLEGE4994,YUBA COLLEGE,Marysville,Yuba,Adm,4,,,,,,,
YUBA COLLEGE4994,YUBA COLLEGE,Marysville,Yuba,Enr,,,,,,,,
