Calculation1,School,City,County,Count,All,African American,American Indian,Hispanic/ Latino,Asian,White,Domestic unknown,Inter- national
RIVERSIDE CITY COLLEGE4658,RIVERSIDE CITY COLLEGE,Riverside,Riverside,Enr,28,,,7,6,4,,10
SACRAMENTO CITY COLLEGE4670,SACRAMENTO CITY COLLEGE,Sacramento,Sacramento,App,122,13,,25,34,41,,3
SACRAMENTO CITY COLLEGE4670,SACRAMENTO CITY COLLEGE,Sacramento,Sacramento,Adm,58,3,,7,21,20,,
SACRAMENTO CITY COLLEGE4670,SACRAMENTO CITY COLLEGE,Sacramento,Sacramento,Enr,14,,,,3,6,,
SADDLEBACK COLLEGE4747,SADDLEBACK COLLEGE,Mission Viejo,Orange,App,302,6,1,63,36,181,,8
SADDLEBACK COLLEGE4747,SADDLEBACK COLLEGE,Mission Viejo,Orange,Adm,144,3,,27,20,88,3,3
SADDLEBACK COLLEGE4747,SADDLEBACK COLLEGE,Mission Viejo,Orange,Enr,28,,,5,,20,,
SAN BERNARDINO VALLEY COLLEGE4679,SAN BERNARDINO VALLEY COLLEGE,San Bernardino,San Bernardino,App,43,6,1,25,3,7,1,
SAN BERNARDINO VALLEY COLLEGE4679,SAN BERNARDINO VALLEY COLLEGE,San Bernardino,San Bernardino,Adm,15,,,9,,3,,
SAN BERNARDINO VALLEY COLLEGE4679,SAN BERNARDINO VALLEY COLLEGE,San Bernardino,San Bernardino,Enr,3,,,,,,,
SAN DIEGO CITY COLLEGE4681,SAN DIEGO CITY COLLEGE,San Diego,San Diego,App,237,25,2,119,19,63,6,3
SAN DIEGO CITY COLLEGE4681,SAN DIEGO CITY COLLEGE,San Diego,San Diego,Adm,158,11,,77,14,49,,
SAN DIEGO CITY COLLEGE4681,SAN DIEGO CITY COLLEGE,San Diego,San Diego,Enr,106,5,,54,8,34,3,
SAN DIEGO MESA COLLEGE4735,SAN DIEGO MESA COLLEGE,San Diego,San Diego,App,543,39,2,152,101,205,,26
SAN DIEGO MESA COLLEGE4735,SAN DIEGO MESA COLLEGE,San Diego,San Diego,Adm,343,20,,82,69,142,,17
SAN DIEGO MESA COLLEGE4735,SAN DIEGO MESA COLLEGE,San Diego,San Diego,Enr,217,16,,55,45,87,,7
SAN DIEGO MIRAMAR COLLEGE4728,SAN DIEGO MIRAMAR COLLEGE,San Diego,San Diego,App,296,15,1,46,129,99,,1
SAN DIEGO MIRAMAR COLLEGE4728,SAN DIEGO MIRAMAR COLLEGE,San Diego,San Diego,Adm,202,8,,30,90,69,,
SAN DIEGO MIRAMAR COLLEGE4728,SAN DIEGO MIRAMAR COLLEGE,San Diego,San Diego,Enr,149,4,,26,64,50,,
SAN JOAQUIN DELTA COLLEGE4706,SAN JOAQUIN DELTA COLLEGE,Stockton,San Joaquin,App,50,4,2,14,15,12,,1
SAN JOAQUIN DELTA COLLEGE4706,SAN JOAQUIN DELTA COLLEGE,Stockton,San Joaquin,Adm,18,3,,4,6,4,,
SAN JOAQUIN DELTA COLLEGE4706,SAN JOAQUIN DELTA COLLEGE,Stockton,San Joaquin,Enr,3,,,,,,,
SAN JOSE CITY COLLEGE4686,SAN JOSE CITY COLLEGE,San Jose,Santa Clara,App,42,6,1,9,14,6,1,5
SAN JOSE CITY COLLEGE4686,SAN JOSE CITY COLLEGE,San Jose,Santa Clara,Adm,21,3,,,12,4,,
SAN JOSE CITY COLLEGE4686,SAN JOSE CITY COLLEGE,San Jose,Santa Clara,Enr,6,,,,4,,,
SANTA ANA COLLEGE4689,SANTA ANA COLLEGE,Santa Ana,Orange,App,83,1,,52,13,11,3,3
SANTA ANA COLLEGE4689,SANTA ANA COLLEGE,Santa Ana,Orange,Adm,30,,,18,5,6,,
SANTA ANA COLLEGE4689,SANTA ANA COLLEGE,Santa Ana,Orange,Enr,5,,,3,,,,
SANTA BARBARA CITY COLLEGE4690,SANTA BARBARA CITY COLLEGE,Santa Barbara,Santa Barbara,App,422,15,5,86,42,155,6,113
SANTA BARBARA CITY COLLEGE4690,SANTA BARBARA CITY COLLEGE,Santa Barbara,Santa Barbara,Adm,160,6,,29,20,65,,38
SANTA BARBARA CITY COLLEGE4690,SANTA BARBARA CITY COLLEGE,Santa Barbara,Santa Barbara,Enr,51,3,,11,4,17,,15
SANTA MONICA COLLEGE4691,SANTA MONICA COLLEGE,Santa Monica,Los Angeles,App,1344,58,3,195,169,350,,543
SANTA MONICA COLLEGE4691,SANTA MONICA COLLEGE,Santa Monica,Los Angeles,Adm,722,28,,94,96,207,,277
SANTA MONICA COLLEGE4691,SANTA MONICA COLLEGE,Santa Monica,Los Angeles,Enr,217,6,,24,31,30,,124
SANTA ROSA JUNIOR COLLEGE4692,SANTA ROSA JUNIOR COLLEGE,Santa Rosa,Sonoma,App,134,7,1,27,23,64,,7
SANTA ROSA JUNIOR COLLEGE4692,SANTA ROSA JUNIOR COLLEGE,Santa Rosa,Sonoma,Adm,63,5,,13,14,28,,
SANTA ROSA JUNIOR COLLEGE4692,SANTA ROSA JUNIOR COLLEGE,Santa Rosa,Sonoma,Enr,19,,,4,5,7,,
SANTIAGO CANYON COLLEGE2830,SANTIAGO CANYON COLLEGE,Orange,Orange,App,105,3,1,34,24,36,,5
SANTIAGO CANYON COLLEGE2830,SANTIAGO CANYON COLLEGE,Orange,Orange,Adm,48,,,14,19,14,,
SANTIAGO CANYON COLLEGE2830,SANTIAGO CANYON COLLEGE,Orange,Orange,Enr,14,,,5,5,4,,
SHASTA COLLEGE4696,SHASTA COLLEGE,Redding,Shasta,App,21,,2,4,3,10,1,1
SHASTA COLLEGE4696,SHASTA COLLEGE,Redding,Shasta,Adm,10,,,,,6,,
SHASTA COLLEGE4696,SHASTA COLLEGE,Redding,Shasta,Enr,3,,,,,,,
SIERRA COLLEGE4697,SIERRA COLLEGE,Rocklin,Placer,App,96,2,,9,18,50,,14
SIERRA COLLEGE4697,SIERRA COLLEGE,Rocklin,Placer,Adm,52,,,7,8,26,,7
SIERRA COLLEGE4697,SIERRA COLLEGE,Rocklin,Placer,Enr,11,,,,,5,,4
SKYLINE COLLEGE4746,SKYLINE COLLEGE,San Bruno,San Mateo,App,106,4,1,20,53,12,,14
SKYLINE COLLEGE4746,SKYLINE COLLEGE,San Bruno,San Mateo,Adm,56,,,10,31,8,,4
SKYLINE COLLEGE4746,SKYLINE COLLEGE,San Bruno,San Mateo,Enr,13,,,4,7,,,
SOLANO COMMUNITY COLLEGE4930,SOLANO COMMUNITY COLLEGE,Fairfield,Solano,App,30,,,4,13,11,1,1
SOLANO COMMUNITY COLLEGE4930,SOLANO COMMUNITY COLLEGE,Fairfield,Solano,Adm,15,,,,4,7,,
SOLANO COMMUNITY COLLEGE4930,SOLANO COMMUNITY COLLEGE,Fairfield,Solano,Enr,3,,,,,,,
SOUTHWESTERN COLLEGE4726,SOUTHWESTERN COLLEGE,Chula Vista,San Diego,App,199,15,1,135,24,14,7,3
SOUTHWESTERN COLLEGE4726,SOUTHWESTERN COLLEGE,Chula Vista,San Diego,Adm,111,7,,72,17,8,,
SOUTHWESTERN COLLEGE4726,SOUTHWESTERN COLLEGE,Chula Vista,San Diego,Enr,72,4,,44,13,7,,
VENTURA COLLEGE4931,VENTURA COLLEGE,Ventura,Ventura,App,84,4,,42,11,23,,2
VENTURA COLLEGE4931,VENTURA COLLEGE,Ventura,Ventura,Adm,40,,,20,4,12,,
VENTURA COLLEGE4931,VENTURA COLLEGE,Ventura,Ventura,Enr,6,,,3,,,,
VICTOR VALLEY COLLEGE4932,VICTOR VALLEY COLLEGE,Victorville,San Bernardino,App,32,4,1,12,6,9,,
VICTOR VALLEY COLLEGE4932,VICTOR VALLEY COLLEGE,Victorville,San Bernardino,Adm,15,,,7,3,4,,
VICTOR VALLEY COLLEGE4932,VICTOR VALLEY COLLEGE,Victorville,San Bernardino,Enr,5,,,,,,,
WEST LOS ANGELES COLLEGE4964,WEST LOS ANGELES COLLEGE,Culver City,Los Angeles,App,63,14,,17,9,15,,5
WEST LOS ANGELES COLLEGE4964,WEST LOS ANGELES COLLEGE,Culver City,Los Angeles,Adm,28,,,10,4,7,,4
WEST LOS ANGELES COLLEGE4964,WEST LOS ANGELES COLLEGE,Culver City,Los Angeles,Enr,9,,,3,,,,4
WEST VALLEY COLLEGE4958,WEST VALLEY COLLEGE,Saratoga,Santa Clara,App,112,3,1,13,45,41,4,5
WEST VALLEY COLLEGE4958,WEST VALLEY COLLEGE,Saratoga,Santa Clara,Adm,64,,,7,24,26,3,
WEST VALLEY COLLEGE4958,WEST VALLEY COLLEGE,Saratoga,Santa Clara,Enr,11,,,,,5,,
WOODLAND COMMUNITY COLLEGE5762,WOODLAND COMMUNITY COLLEGE,Woodland,Yolo,App,15,1,,4,5,5,,
WOODLAND COMMUNITY COLLEGE5762,WOODLAND COMMUNITY COLLEGE,Woodland,Yolo,Adm,9,,,,3,3,,
WOODLAND COMMUNITY COLLEGE5762,WOODLAND COMMUNITY COLLEGE,Woodland,Yolo,Enr,,,,,,,,
YUBA COLLEGE4994,YUBA COLLEGE,Marysville,Yuba,App,19,,1,1,10,6,1,
YUBA COLLEGE4994,YUBA COLLEGE,Marysville,Yuba,Adm,8,,,,3,3,,
YUBA COLLEGE4994,YUBA COLLEGE,Marysville,Yuba,Enr,,,,,,,,
