Calculation1,School,City,County,Count,All,African American,American Indian,Hispanic/ Latino,Asian,White,Domestic unknown,Inter- national
PALOMAR COLLEGE4602,PALOMAR COLLEGE,San Marcos,San Diego,App,236,9,6,63,43,97,,15
PALOMAR COLLEGE4602,PALOMAR COLLEGE,San Marcos,San Diego,Adm,133,3,,39,21,54,,12
PALOMAR COLLEGE4602,PALOMAR COLLEGE,San Marcos,San Diego,Enr,78,,,27,15,28,,4
PASADENA CITY COLLEGE4604,PASADENA CITY COLLEGE,Pasadena,Los Angeles,App,713,19,1,122,365,74,,120
PASADENA CITY COLLEGE4604,PASADENA CITY COLLEGE,Pasadena,Los Angeles,Adm,444,9,,64,250,45,,68
PASADENA CITY COLLEGE4604,PASADENA CITY COLLEGE,Pasadena,Los Angeles,Enr,123,,,18,71,12,,17
PORTERVILLE COLLEGE4608,PORTERVILLE COLLEGE,Porterville,Tulare,App,3,,,2,1,,,
PORTERVILLE COLLEGE4608,PORTERVILLE COLLEGE,Porterville,Tulare,Adm,,,,,,,,
PORTERVILLE COLLEGE4608,PORTERVILLE COLLEGE,Porterville,Tulare,Enr,,,,,,,,
REEDLEY COLLEGE4655,REEDLEY COLLEGE,Reedley,Fresno,App,10,,,7,3,,,
REEDLEY COLLEGE4655,REEDLEY COLLEGE,Reedley,Fresno,Adm,3,,,,,,,
REEDLEY COLLEGE4655,REEDLEY COLLEGE,Reedley,Fresno,Enr,,,,,,,,
RIO HONDO COLLEGE4663,RIO HONDO COLLEGE,Whittier,Los Angeles,App,65,3,,35,18,1,1,7
RIO HONDO COLLEGE4663,RIO HONDO COLLEGE,Whittier,Los Angeles,Adm,34,,,19,9,,,4
RIO HONDO COLLEGE4663,RIO HONDO COLLEGE,Whittier,Los Angeles,Enr,12,,,8,,,,
RIVERSIDE CITY COLLEGE4658,RIVERSIDE CITY COLLEGE,Riverside,Riverside,App,209,14,3,80,38,32,,39
RIVERSIDE CITY COLLEGE4658,RIVERSIDE CITY COLLEGE,Riverside,Riverside,Adm,102,7,,37,21,22,,15
RIVERSIDE CITY COLLEGE4658,RIVERSIDE CITY COLLEGE,Riverside,Riverside,Enr,29,3,,5,10,7,,4
SACRAMENTO CITY COLLEGE4670,SACRAMENTO CITY COLLEGE,Sacramento,Sacramento,App,108,9,,31,30,30,,5
SACRAMENTO CITY COLLEGE4670,SACRAMENTO CITY COLLEGE,Sacramento,Sacramento,Adm,61,5,,17,20,15,,
SACRAMENTO CITY COLLEGE4670,SACRAMENTO CITY COLLEGE,Sacramento,Sacramento,Enr,14,,,4,6,,,
SADDLEBACK COLLEGE4747,SADDLEBACK COLLEGE,Mission Viejo,Orange,App,287,6,1,52,49,159,,8
SADDLEBACK COLLEGE4747,SADDLEBACK COLLEGE,Mission Viejo,Orange,Adm,173,3,,30,36,95,6,
SADDLEBACK COLLEGE4747,SADDLEBACK COLLEGE,Mission Viejo,Orange,Enr,40,,,5,11,23,,
SAN BERNARDINO VALLEY COLLEGE4679,SAN BERNARDINO VALLEY COLLEGE,San Bernardino,San Bernardino,App,37,9,,16,7,5,,
SAN BERNARDINO VALLEY COLLEGE4679,SAN BERNARDINO VALLEY COLLEGE,San Bernardino,San Bernardino,Adm,24,4,,11,4,5,,
SAN BERNARDINO VALLEY COLLEGE4679,SAN BERNARDINO VALLEY COLLEGE,San Bernardino,San Bernardino,Enr,9,,,5,,3,,
SAN DIEGO CITY COLLEGE4681,SAN DIEGO CITY COLLEGE,San Diego,San Diego,App,177,20,4,77,25,42,,3
SAN DIEGO CITY COLLEGE4681,SAN DIEGO CITY COLLEGE,San Diego,San Diego,Adm,106,13,,47,12,27,,
SAN DIEGO CITY COLLEGE4681,SAN DIEGO CITY COLLEGE,San Diego,San Diego,Enr,70,10,,29,9,17,3,
SAN DIEGO MESA COLLEGE4735,SAN DIEGO MESA COLLEGE,San Diego,San Diego,App,473,38,3,127,109,150,,25
SAN DIEGO MESA COLLEGE4735,SAN DIEGO MESA COLLEGE,San Diego,San Diego,Adm,253,13,,69,63,84,,11
SAN DIEGO MESA COLLEGE4735,SAN DIEGO MESA COLLEGE,San Diego,San Diego,Enr,154,6,,43,39,54,,4
SAN DIEGO MIRAMAR COLLEGE4728,SAN DIEGO MIRAMAR COLLEGE,San Diego,San Diego,App,248,17,,34,106,78,,4
SAN DIEGO MIRAMAR COLLEGE4728,SAN DIEGO MIRAMAR COLLEGE,San Diego,San Diego,Adm,154,7,,20,67,50,,3
SAN DIEGO MIRAMAR COLLEGE4728,SAN DIEGO MIRAMAR COLLEGE,San Diego,San Diego,Enr,116,6,,14,52,34,,3
SAN JOAQUIN DELTA COLLEGE4706,SAN JOAQUIN DELTA COLLEGE,Stockton,San Joaquin,App,51,4,,15,14,15,2,1
SAN JOAQUIN DELTA COLLEGE4706,SAN JOAQUIN DELTA COLLEGE,Stockton,San Joaquin,Adm,27,,,8,7,10,,
SAN JOAQUIN DELTA COLLEGE4706,SAN JOAQUIN DELTA COLLEGE,Stockton,San Joaquin,Enr,9,,,,,5,,
SAN JOSE CITY COLLEGE4686,SAN JOSE CITY COLLEGE,San Jose,Santa Clara,App,24,2,,9,8,4,,1
SAN JOSE CITY COLLEGE4686,SAN JOSE CITY COLLEGE,San Jose,Santa Clara,Adm,14,,,5,5,,,
SAN JOSE CITY COLLEGE4686,SAN JOSE CITY COLLEGE,San Jose,Santa Clara,Enr,3,,,,,,,
SANTA ANA COLLEGE4689,SANTA ANA COLLEGE,Santa Ana,Orange,App,89,2,1,44,24,7,5,6
SANTA ANA COLLEGE4689,SANTA ANA COLLEGE,Santa Ana,Orange,Adm,50,,,22,18,4,,3
SANTA ANA COLLEGE4689,SANTA ANA COLLEGE,Santa Ana,Orange,Enr,8,,,,4,,,
SANTA BARBARA CITY COLLEGE4690,SANTA BARBARA CITY COLLEGE,Santa Barbara,Santa Barbara,App,394,19,3,60,32,159,,108
SANTA BARBARA CITY COLLEGE4690,SANTA BARBARA CITY COLLEGE,Santa Barbara,Santa Barbara,Adm,202,8,,43,16,84,5,46
SANTA BARBARA CITY COLLEGE4690,SANTA BARBARA CITY COLLEGE,Santa Barbara,Santa Barbara,Enr,44,,,7,,21,,12
SANTA MONICA COLLEGE4691,SANTA MONICA COLLEGE,Santa Monica,Los Angeles,App,1322,53,1,157,184,358,,534
SANTA MONICA COLLEGE4691,SANTA MONICA COLLEGE,Santa Monica,Los Angeles,Adm,802,28,,91,119,266,,274
SANTA MONICA COLLEGE4691,SANTA MONICA COLLEGE,Santa Monica,Los Angeles,Enr,182,5,,21,31,30,,92
SANTA ROSA JUNIOR COLLEGE4692,SANTA ROSA JUNIOR COLLEGE,Santa Rosa,Sonoma,App,119,5,1,30,17,54,,8
SANTA ROSA JUNIOR COLLEGE4692,SANTA ROSA JUNIOR COLLEGE,Santa Rosa,Sonoma,Adm,77,,,22,12,35,,4
SANTA ROSA JUNIOR COLLEGE4692,SANTA ROSA JUNIOR COLLEGE,Santa Rosa,Sonoma,Enr,18,,,3,3,9,,
SANTIAGO CANYON COLLEGE2830,SANTIAGO CANYON COLLEGE,Orange,Orange,App,77,1,,23,21,29,2,1
SANTIAGO CANYON COLLEGE2830,SANTIAGO CANYON COLLEGE,Orange,Orange,Adm,44,,,14,16,14,,
SANTIAGO CANYON COLLEGE2830,SANTIAGO CANYON COLLEGE,Orange,Orange,Enr,7,,,4,,,,
SIERRA COLLEGE4697,SIERRA COLLEGE,Rocklin,Placer,App,110,3,,16,35,47,3,6
SIERRA COLLEGE4697,SIERRA COLLEGE,Rocklin,Placer,Adm,65,,,9,21,29,,3
SIERRA COLLEGE4697,SIERRA COLLEGE,Rocklin,Placer,Enr,20,,,4,8,8,,
SKYLINE COLLEGE4746,SKYLINE COLLEGE,San Bruno,San Mateo,App,107,2,,19,65,16,,4
SKYLINE COLLEGE4746,SKYLINE COLLEGE,San Bruno,San Mateo,Adm,69,,,11,46,11,,
SKYLINE COLLEGE4746,SKYLINE COLLEGE,San Bruno,San Mateo,Enr,19,,,4,13,,,
SOLANO COMMUNITY COLLEGE4930,SOLANO COMMUNITY COLLEGE,Fairfield,Solano,App,37,7,2,11,13,3,,1
SOLANO COMMUNITY COLLEGE4930,SOLANO COMMUNITY COLLEGE,Fairfield,Solano,Adm,17,,,6,8,,,
SOLANO COMMUNITY COLLEGE4930,SOLANO COMMUNITY COLLEGE,Fairfield,Solano,Enr,,,,,,,,
SOUTHWESTERN COLLEGE4726,SOUTHWESTERN COLLEGE,Chula Vista,San Diego,App,172,13,,110,25,15,,2
SOUTHWESTERN COLLEGE4726,SOUTHWESTERN COLLEGE,Chula Vista,San Diego,Adm,78,3,,51,14,9,,
SOUTHWESTERN COLLEGE4726,SOUTHWESTERN COLLEGE,Chula Vista,San Diego,Enr,38,3,,26,7,,,
TAFT COLLEGE4820,TAFT COLLEGE,Taft,Kern,App,8,1,,4,1,2,,
TAFT COLLEGE4820,TAFT COLLEGE,Taft,Kern,Adm,7,,,4,,,,
TAFT COLLEGE4820,TAFT COLLEGE,Taft,Kern,Enr,3,,,,,,,
VENTURA COLLEGE4931,VENTURA COLLEGE,Ventura,Ventura,App,88,2,1,36,10,32,2,5
VENTURA COLLEGE4931,VENTURA COLLEGE,Ventura,Ventura,Adm,57,,,25,5,21,,
VENTURA COLLEGE4931,VENTURA COLLEGE,Ventura,Ventura,Enr,11,,,4,,3,,
VICTOR VALLEY COLLEGE4932,VICTOR VALLEY COLLEGE,Victorville,San Bernardino,App,38,3,1,17,2,14,,
VICTOR VALLEY COLLEGE4932,VICTOR VALLEY COLLEGE,Victorville,San Bernardino,Adm,14,,,6,,6,,
VICTOR VALLEY COLLEGE4932,VICTOR VALLEY COLLEGE,Victorville,San Bernardino,Enr,5,,,,,,,
WEST LOS ANGELES COLLEGE4964,WEST LOS ANGELES COLLEGE,Culver City,Los Angeles,App,60,8,,21,9,16,,4
WEST LOS ANGELES COLLEGE4964,WEST LOS ANGELES COLLEGE,Culver City,Los Angeles,Adm,32,3,,15,4,9,,
WEST LOS ANGELES COLLEGE4964,WEST LOS ANGELES COLLEGE,Culver City,Los Angeles,Enr,6,,,3,,,,
WEST VALLEY COLLEGE4958,WEST VALLEY COLLEGE,Saratoga,Santa Clara,App,102,8,,15,27,42,,8
WEST VALLEY COLLEGE4958,WEST VALLEY COLLEGE,Saratoga,Santa Clara,Adm,55,3,,6,16,23,,5
WEST VALLEY COLLEGE4958,WEST VALLEY COLLEGE,Saratoga,Santa Clara,Enr,11,,,,4,4,,
YUBA COLLEGE4994,YUBA COLLEGE,Marysville,Yuba,App,16,1,,2,12,,1,
YUBA COLLEGE4994,YUBA COLLEGE,Marysville,Yuba,Adm,7,,,,5,,,
YUBA COLLEGE4994,YUBA COLLEGE,Marysville,Yuba,Enr,,,,,,,,
